CUSIP,Company_Name,YEAR,FQTR,EPS,Price
9HZA7ZHP,"Richardson, Jackson and Nicholson",2015.0,2.0,,
9HZA7ZHP,"Richardson, Jackson and Nicholson",2015.0,3.0,,
9HZA7ZHP,"Richardson, Jackson and Nicholson",2015.0,4.0,,
9HZA7ZHP,"Richardson, Jackson and Nicholson",2016.0,1.0,,42.709
9HZA7ZHP,"Richardson, Jackson and Nicholson",2016.0,2.0,,43.7724
9HZA7ZHP,"Richardson, Jackson and Nicholson",2016.0,3.0,,
9HZA7ZHP,"Richardson, Jackson and Nicholson",2016.0,4.0,,
S3N8ADF,Lewis-Gonzales,2015.0,1.0,,
S3N8ADF,Lewis-Gonzales,2015.0,2.0,,
S3N8ADF,Lewis-Gonzales,2015.0,3.0,,
S3N8ADF,Lewis-Gonzales,2015.0,4.0,,
S3N8ADF,Lewis-Gonzales,2016.0,1.0,,36.62
S3N8ADF,Lewis-Gonzales,2016.0,2.0,,33.7999
S3N8ADF,Lewis-Gonzales,2016.0,3.0,,
S3N8ADF,Lewis-Gonzales,2016.0,4.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2015.0,1.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2015.0,2.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2015.0,3.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2015.0,4.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2016.0,1.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2016.0,2.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2016.0,3.0,,
YHBOX5A,"Young, Sanchez and Trujillo",2016.0,4.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2015.0,1.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2015.0,2.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2015.0,3.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2015.0,4.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2016.0,1.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2016.0,2.0,,
XH1WBJPG,"Yang, Fernandez and Haas",2016.0,3.0,,22.24
UIPGFL6,"Miller, Hall and Henson",2015.0,1.0,2.29,71.4
UIPGFL6,"Miller, Hall and Henson",2015.0,2.0,2.72,72.76
UIPGFL6,"Miller, Hall and Henson",2015.0,3.0,2.86,73.91
UIPGFL6,"Miller, Hall and Henson",2015.0,4.0,2.89,76.88
UIPGFL6,"Miller, Hall and Henson",2016.0,1.0,2.95,79.92
UIPGFL6,"Miller, Hall and Henson",2016.0,2.0,2.62,81.08
UIPGFL6,"Miller, Hall and Henson",2016.0,3.0,2.64,81.28
UIPGFL6,"Miller, Hall and Henson",2016.0,4.0,2.64,81.17
JC5SWJRWD,"Gates, Humphrey and Smith",2015.0,1.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2015.0,2.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2015.0,3.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2015.0,4.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2016.0,1.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2016.0,2.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2016.0,3.0,,
JC5SWJRWD,"Gates, Humphrey and Smith",2016.0,4.0,,
DVKKP31T,Juarez-Lloyd,2015.0,1.0,,
DVKKP31T,Juarez-Lloyd,2015.0,2.0,,
DVKKP31T,Juarez-Lloyd,2015.0,3.0,,
DVKKP31T,Juarez-Lloyd,2015.0,4.0,,
DVKKP31T,Juarez-Lloyd,2016.0,1.0,,
DVKKP31T,Juarez-Lloyd,2016.0,2.0,,
DVKKP31T,Juarez-Lloyd,2016.0,3.0,,
DVKKP31T,Juarez-Lloyd,2016.0,4.0,,
GWC4X0XN4,"Nichols, Warren and Richards",2015.0,1.0,2.42,26.25
GWC4X0XN4,"Nichols, Warren and Richards",2015.0,2.0,2.42,28.95
GWC4X0XN4,"Nichols, Warren and Richards",2015.0,3.0,2.74,29.75
GWC4X0XN4,"Nichols, Warren and Richards",2015.0,4.0,2.93,34.0
GWC4X0XN4,"Nichols, Warren and Richards",2016.0,1.0,2.92,36.428
GWC4X0XN4,"Nichols, Warren and Richards",2016.0,2.0,2.96,33.98
GWC4X0XN4,"Nichols, Warren and Richards",2016.0,3.0,2.98,34.54
GWC4X0XN4,"Nichols, Warren and Richards",2016.0,4.0,3.41,36.16
6EI5DNL,Lamb-Davis,2015.0,1.0,,
6EI5DNL,Lamb-Davis,2015.0,2.0,,
6EI5DNL,Lamb-Davis,2015.0,3.0,,
6EI5DNL,Lamb-Davis,2015.0,4.0,,
6EI5DNL,Lamb-Davis,2016.0,1.0,,
6EI5DNL,Lamb-Davis,2016.0,2.0,,
6EI5DNL,Lamb-Davis,2016.0,3.0,,
6EI5DNL,Lamb-Davis,2016.0,4.0,,
22MLA9NP,Walker-Malone,2015.0,1.0,0.08,0.71
22MLA9NP,Walker-Malone,2015.0,2.0,-0.09,0.88
22MLA9NP,Walker-Malone,2015.0,3.0,-0.13,0.48
22MLA9NP,Walker-Malone,2015.0,4.0,-0.28,0.34
22MLA9NP,Walker-Malone,2016.0,1.0,-0.28,0.415
22MLA9NP,Walker-Malone,2016.0,2.0,-0.41,0.49
22MLA9NP,Walker-Malone,2016.0,3.0,-0.32,0.365
22MLA9NP,Walker-Malone,2016.0,4.0,-0.16,0.32
ZNU5DZL1,Peters-Madden,2015.0,1.0,0.23,20.5882
ZNU5DZL1,Peters-Madden,2015.0,2.0,3.87,20.4
ZNU5DZL1,Peters-Madden,2015.0,3.0,3.84,22.51
ZNU5DZL1,Peters-Madden,2015.0,4.0,3.97,22.49
ZNU5DZL1,Peters-Madden,2016.0,1.0,4.06,22.03
ZNU5DZL1,Peters-Madden,2016.0,2.0,0.39,25.89
ZNU5DZL1,Peters-Madden,2016.0,3.0,0.32,24.275
ZNU5DZL1,Peters-Madden,2016.0,4.0,0.2,23.63
1O9RBPD,"Phillips, Hall and Beltran",2015.0,1.0,,
1O9RBPD,"Phillips, Hall and Beltran",2015.0,2.0,,
1O9RBPD,"Phillips, Hall and Beltran",2015.0,3.0,,
1O9RBPD,"Phillips, Hall and Beltran",2015.0,4.0,,
1O9RBPD,"Phillips, Hall and Beltran",2016.0,1.0,,
1O9RBPD,"Phillips, Hall and Beltran",2016.0,2.0,,
1O9RBPD,"Phillips, Hall and Beltran",2016.0,3.0,,
1O9RBPD,"Phillips, Hall and Beltran",2016.0,4.0,,
JM3F7FXE,"Anderson, Parker and Flores",2015.0,1.0,,89.8
JM3F7FXE,"Anderson, Parker and Flores",2015.0,2.0,,89.39
JM3F7FXE,"Anderson, Parker and Flores",2015.0,3.0,,59.0
JM3F7FXE,"Anderson, Parker and Flores",2015.0,4.0,,63.53
JM3F7FXE,"Anderson, Parker and Flores",2016.0,1.0,,58.0
JM3F7FXE,"Anderson, Parker and Flores",2016.0,2.0,,63.01
JM3F7FXE,"Anderson, Parker and Flores",2016.0,3.0,,79.84
JM3F7FXE,"Anderson, Parker and Flores",2016.0,4.0,,101.15
RWPSMYH,"Rodriguez, Montoya and Mitchell",2015.0,1.0,,88.44
RWPSMYH,"Rodriguez, Montoya and Mitchell",2015.0,2.0,,87.97
RWPSMYH,"Rodriguez, Montoya and Mitchell",2015.0,3.0,,69.07
RWPSMYH,"Rodriguez, Montoya and Mitchell",2015.0,4.0,,82.88
RWPSMYH,"Rodriguez, Montoya and Mitchell",2016.0,1.0,,83.59
RWPSMYH,"Rodriguez, Montoya and Mitchell",2016.0,2.0,,87.96
RWPSMYH,"Rodriguez, Montoya and Mitchell",2016.0,3.0,,97.18
RWPSMYH,"Rodriguez, Montoya and Mitchell",2016.0,4.0,,107.75
YSYJWY74,Rivera Group,2015.0,1.0,,
YSYJWY74,Rivera Group,2015.0,2.0,,
YSYJWY74,Rivera Group,2015.0,3.0,,
YSYJWY74,Rivera Group,2015.0,4.0,,
YSYJWY74,Rivera Group,2016.0,1.0,,
YSYJWY74,Rivera Group,2016.0,2.0,,
YSYJWY74,Rivera Group,2016.0,3.0,,
YSYJWY74,Rivera Group,2016.0,4.0,,
RFYAOIYPT,"Floyd, Porter and Perez",2015.0,1.0,,
RFYAOIYPT,"Floyd, Porter and Perez",2015.0,2.0,,
RFYAOIYPT,"Floyd, Porter and Perez",2015.0,3.0,,
RFYAOIYPT,"Floyd, Porter and Perez",2015.0,4.0,,34.05
RFYAOIYPT,"Floyd, Porter and Perez",2016.0,1.0,,34.8
RFYAOIYPT,"Floyd, Porter and Perez",2016.0,2.0,,35.3
RFYAOIYPT,"Floyd, Porter and Perez",2016.0,3.0,,
RFYAOIYPT,"Floyd, Porter and Perez",2016.0,4.0,,
WEBVJQIJ8,Scott Inc,2015.0,1.0,,
WEBVJQIJ8,Scott Inc,2015.0,2.0,,
WEBVJQIJ8,Scott Inc,2015.0,3.0,,
WEBVJQIJ8,Scott Inc,2015.0,4.0,,38.88
WEBVJQIJ8,Scott Inc,2016.0,1.0,,39.45
WEBVJQIJ8,Scott Inc,2016.0,2.0,,40.03
WEBVJQIJ8,Scott Inc,2016.0,3.0,,
WEBVJQIJ8,Scott Inc,2016.0,4.0,,
8IWHYK0R,Clark-Alexander,2015.0,1.0,,
8IWHYK0R,Clark-Alexander,2015.0,2.0,,
8IWHYK0R,Clark-Alexander,2015.0,3.0,,
8IWHYK0R,Clark-Alexander,2015.0,4.0,,
8IWHYK0R,Clark-Alexander,2016.0,1.0,,
8IWHYK0R,Clark-Alexander,2016.0,2.0,,32.8101
8IWHYK0R,Clark-Alexander,2016.0,3.0,,
8IWHYK0R,Clark-Alexander,2016.0,4.0,,
XRUS0EI,"Farley, Burton and Wright",2015.0,1.0,,
XRUS0EI,"Farley, Burton and Wright",2015.0,2.0,,
XRUS0EI,"Farley, Burton and Wright",2015.0,3.0,,
XRUS0EI,"Farley, Burton and Wright",2015.0,4.0,,
XRUS0EI,"Farley, Burton and Wright",2016.0,1.0,,
XRUS0EI,"Farley, Burton and Wright",2016.0,2.0,,45.87
XRUS0EI,"Farley, Burton and Wright",2016.0,3.0,,
XRUS0EI,"Farley, Burton and Wright",2016.0,4.0,,
10ZU1BG,"Simpson, Huffman and West",2015.0,1.0,,
10ZU1BG,"Simpson, Huffman and West",2015.0,2.0,,
10ZU1BG,"Simpson, Huffman and West",2015.0,3.0,,
10ZU1BG,"Simpson, Huffman and West",2015.0,4.0,,
10ZU1BG,"Simpson, Huffman and West",2016.0,1.0,,
10ZU1BG,"Simpson, Huffman and West",2016.0,2.0,,
10ZU1BG,"Simpson, Huffman and West",2016.0,3.0,,
10ZU1BG,"Simpson, Huffman and West",2016.0,4.0,,
0S5MCWCDC,"Green, Washington and Brown",2015.0,1.0,1.94,19.36
0S5MCWCDC,"Green, Washington and Brown",2015.0,2.0,2.54,22.4499
0S5MCWCDC,"Green, Washington and Brown",2015.0,3.0,2.8,23.58
0S5MCWCDC,"Green, Washington and Brown",2015.0,4.0,2.93,25.9958
0S5MCWCDC,"Green, Washington and Brown",2016.0,1.0,2.8,25.19
0S5MCWCDC,"Green, Washington and Brown",2016.0,2.0,2.82,25.35
0S5MCWCDC,"Green, Washington and Brown",2016.0,3.0,3.32,29.19
0S5MCWCDC,"Green, Washington and Brown",2016.0,4.0,3.51,35.95
VWS2Q79N,Welch-Weiss,2015.0,1.0,,
VWS2Q79N,Welch-Weiss,2015.0,2.0,,
VWS2Q79N,Welch-Weiss,2015.0,3.0,,
VWS2Q79N,Welch-Weiss,2015.0,4.0,,
VWS2Q79N,Welch-Weiss,2016.0,1.0,,
VWS2Q79N,Welch-Weiss,2016.0,2.0,,
VWS2Q79N,Welch-Weiss,2016.0,3.0,,
VWS2Q79N,Welch-Weiss,2016.0,4.0,,32.93
E1J2TVSY,Lowery-Mcdaniel,2015.0,1.0,,
E1J2TVSY,Lowery-Mcdaniel,2015.0,2.0,,
E1J2TVSY,Lowery-Mcdaniel,2015.0,3.0,,
E1J2TVSY,Lowery-Mcdaniel,2015.0,4.0,,
E1J2TVSY,Lowery-Mcdaniel,2016.0,1.0,,
E1J2TVSY,Lowery-Mcdaniel,2016.0,2.0,,
E1J2TVSY,Lowery-Mcdaniel,2016.0,3.0,,
E1J2TVSY,Lowery-Mcdaniel,2016.0,4.0,,
S6MBTD2WR,Jones Group,2015.0,1.0,,
S6MBTD2WR,Jones Group,2015.0,2.0,,
S6MBTD2WR,Jones Group,2015.0,3.0,,
S6MBTD2WR,Jones Group,2015.0,4.0,,
S6MBTD2WR,Jones Group,2016.0,1.0,,
S6MBTD2WR,Jones Group,2016.0,2.0,,
S6MBTD2WR,Jones Group,2016.0,3.0,,
S6MBTD2WR,Jones Group,2016.0,4.0,,
B8JUZ2IVR,Murphy-Cummings,2015.0,1.0,,98.25
B8JUZ2IVR,Murphy-Cummings,2015.0,2.0,,88.96
B8JUZ2IVR,Murphy-Cummings,2015.0,3.0,,114.58
B8JUZ2IVR,Murphy-Cummings,2015.0,4.0,,140.41
B8JUZ2IVR,Murphy-Cummings,2016.0,1.0,,134.2576
B8JUZ2IVR,Murphy-Cummings,2016.0,2.0,,107.11
D3I1ZSMHW,Love and Sons,2015.0,1.0,,
D3I1ZSMHW,Love and Sons,2015.0,2.0,,
D3I1ZSMHW,Love and Sons,2015.0,3.0,,
D3I1ZSMHW,Love and Sons,2015.0,4.0,,
D3I1ZSMHW,Love and Sons,2016.0,1.0,,
D3I1ZSMHW,Love and Sons,2016.0,2.0,,
D3I1ZSMHW,Love and Sons,2016.0,3.0,,
D3I1ZSMHW,Love and Sons,2016.0,4.0,,
31GIB7J,"Whitaker, Keller and Snyder",2015.0,1.0,,
31GIB7J,"Whitaker, Keller and Snyder",2015.0,2.0,,
31GIB7J,"Whitaker, Keller and Snyder",2015.0,3.0,,
31GIB7J,"Whitaker, Keller and Snyder",2015.0,4.0,,
31GIB7J,"Whitaker, Keller and Snyder",2016.0,1.0,,
31GIB7J,"Whitaker, Keller and Snyder",2016.0,2.0,,
31GIB7J,"Whitaker, Keller and Snyder",2016.0,3.0,,
31GIB7J,"Whitaker, Keller and Snyder",2016.0,4.0,,
AMRNN08,Stevens LLC,2015.0,1.0,,
AMRNN08,Stevens LLC,2015.0,2.0,,
AMRNN08,Stevens LLC,2015.0,3.0,,
AMRNN08,Stevens LLC,2015.0,4.0,,
AMRNN08,Stevens LLC,2016.0,1.0,,
AMRNN08,Stevens LLC,2016.0,2.0,,35.4433
PF2XHWAA5,Pitts LLC,2015.0,1.0,,
PF2XHWAA5,Pitts LLC,2015.0,2.0,,
PF2XHWAA5,Pitts LLC,2015.0,3.0,,
PF2XHWAA5,Pitts LLC,2015.0,4.0,,
PF2XHWAA5,Pitts LLC,2016.0,1.0,,
PF2XHWAA5,Pitts LLC,2016.0,2.0,,
PF2XHWAA5,Pitts LLC,2016.0,3.0,,
PF2XHWAA5,Pitts LLC,2016.0,4.0,,
JA7SZQYE1,Bush PLC,2015.0,1.0,,
JA7SZQYE1,Bush PLC,2015.0,2.0,,
JA7SZQYE1,Bush PLC,2015.0,3.0,,
JA7SZQYE1,Bush PLC,2015.0,4.0,,
JA7SZQYE1,Bush PLC,2016.0,1.0,,
JA7SZQYE1,Bush PLC,2016.0,2.0,,
JA7SZQYE1,Bush PLC,2016.0,3.0,,
JA7SZQYE1,Bush PLC,2016.0,4.0,,
D7KNR282,"Holmes, Hughes and Gregory",2015.0,1.0,,
D7KNR282,"Holmes, Hughes and Gregory",2015.0,2.0,,
D7KNR282,"Holmes, Hughes and Gregory",2015.0,3.0,,
D7KNR282,"Holmes, Hughes and Gregory",2015.0,4.0,,
D7KNR282,"Holmes, Hughes and Gregory",2016.0,1.0,,
D7KNR282,"Holmes, Hughes and Gregory",2016.0,2.0,,
D7KNR282,"Holmes, Hughes and Gregory",2016.0,3.0,,
D7KNR282,"Holmes, Hughes and Gregory",2016.0,4.0,,
XS1V3XV,May and Sons,2015.0,1.0,,139.07
XS1V3XV,May and Sons,2015.0,2.0,,34.47
XS1V3XV,May and Sons,2015.0,3.0,,28.82
XS1V3XV,May and Sons,2015.0,4.0,,36.43
XS1V3XV,May and Sons,2016.0,1.0,,39.43
XS1V3XV,May and Sons,2016.0,2.0,,36.45
XS1V3XV,May and Sons,2016.0,3.0,,48.52
XS1V3XV,May and Sons,2016.0,4.0,,49.94
PEBCRXG,"Thompson, Salas and Holmes",2015.0,1.0,,23.69
PEBCRXG,"Thompson, Salas and Holmes",2015.0,2.0,,22.78
PEBCRXG,"Thompson, Salas and Holmes",2015.0,3.0,,12.08
PEBCRXG,"Thompson, Salas and Holmes",2015.0,4.0,,
PEBCRXG,"Thompson, Salas and Holmes",2016.0,1.0,,
PEBCRXG,"Thompson, Salas and Holmes",2016.0,2.0,,
PEBCRXG,"Thompson, Salas and Holmes",2016.0,3.0,,
PEBCRXG,"Thompson, Salas and Holmes",2016.0,4.0,,
I2CVBAP2E,Taylor-Alvarado,2015.0,1.0,,
I2CVBAP2E,Taylor-Alvarado,2015.0,2.0,,
I2CVBAP2E,Taylor-Alvarado,2015.0,3.0,,
I2CVBAP2E,Taylor-Alvarado,2015.0,4.0,,
I2CVBAP2E,Taylor-Alvarado,2016.0,1.0,,
I2CVBAP2E,Taylor-Alvarado,2016.0,2.0,,
I2CVBAP2E,Taylor-Alvarado,2016.0,3.0,,
I2CVBAP2E,Taylor-Alvarado,2016.0,4.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2015.0,1.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2015.0,2.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2015.0,3.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2015.0,4.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2016.0,1.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2016.0,2.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2016.0,3.0,,
XYM1TVUV,"Johnson, Williams and Curtis",2016.0,4.0,,
78YTT1JV,Harvey-Neal,2015.0,1.0,,
78YTT1JV,Harvey-Neal,2015.0,2.0,,
78YTT1JV,Harvey-Neal,2015.0,3.0,,
78YTT1JV,Harvey-Neal,2015.0,4.0,,
78YTT1JV,Harvey-Neal,2016.0,1.0,,
78YTT1JV,Harvey-Neal,2016.0,2.0,,
78YTT1JV,Harvey-Neal,2016.0,3.0,,
78YTT1JV,Harvey-Neal,2016.0,4.0,,
1LOPP77AT,Stein Group,2015.0,1.0,,
1LOPP77AT,Stein Group,2015.0,2.0,,
1LOPP77AT,Stein Group,2015.0,3.0,,
1LOPP77AT,Stein Group,2015.0,4.0,,
1LOPP77AT,Stein Group,2016.0,1.0,,
1LOPP77AT,Stein Group,2016.0,2.0,,
1LOPP77AT,Stein Group,2016.0,3.0,,
1LOPP77AT,Stein Group,2016.0,4.0,,
RKB4WJTDW,Merritt-Scott,2015.0,1.0,,91.53
RKB4WJTDW,Merritt-Scott,2015.0,2.0,,89.79
RKB4WJTDW,Merritt-Scott,2015.0,3.0,,91.05
RKB4WJTDW,Merritt-Scott,2015.0,4.0,,89.67
RKB4WJTDW,Merritt-Scott,2016.0,1.0,,97.19
RKB4WJTDW,Merritt-Scott,2016.0,2.0,,99.57
RKB4WJTDW,Merritt-Scott,2016.0,3.0,,100.41
RKB4WJTDW,Merritt-Scott,2016.0,4.0,,89.82
HZ5UA5BH,"Hamilton, Larsen and Cook",2015.0,1.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2015.0,2.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2015.0,3.0,,79.3
HZ5UA5BH,"Hamilton, Larsen and Cook",2015.0,4.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2016.0,1.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2016.0,2.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2016.0,3.0,,
HZ5UA5BH,"Hamilton, Larsen and Cook",2016.0,4.0,,76.2607
65912AP,Rodgers-Horn,2015.0,1.0,,
65912AP,Rodgers-Horn,2015.0,2.0,,
65912AP,Rodgers-Horn,2015.0,3.0,,
65912AP,Rodgers-Horn,2015.0,4.0,,
65912AP,Rodgers-Horn,2016.0,1.0,,
65912AP,Rodgers-Horn,2016.0,2.0,,
65912AP,Rodgers-Horn,2016.0,3.0,,48.2
ND7J11X,"Oconnell, Phelps and Logan",2015.0,1.0,,
ND7J11X,"Oconnell, Phelps and Logan",2015.0,2.0,,26.85
ND7J11X,"Oconnell, Phelps and Logan",2015.0,3.0,,
ND7J11X,"Oconnell, Phelps and Logan",2015.0,4.0,,
ND7J11X,"Oconnell, Phelps and Logan",2016.0,1.0,,27.19
ND7J11X,"Oconnell, Phelps and Logan",2016.0,2.0,,27.2364
ND7J11X,"Oconnell, Phelps and Logan",2016.0,3.0,,
ND7J11X,"Oconnell, Phelps and Logan",2016.0,4.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2015.0,1.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2015.0,2.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2015.0,3.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2015.0,4.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2016.0,1.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2016.0,2.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2016.0,3.0,,
JYA4RC4R,"Padilla, Jackson and Robbins",2016.0,4.0,,
LRPK8SX2,"Morgan, Good and Snyder",2015.0,1.0,,
LRPK8SX2,"Morgan, Good and Snyder",2015.0,2.0,,
LRPK8SX2,"Morgan, Good and Snyder",2015.0,3.0,,
LRPK8SX2,"Morgan, Good and Snyder",2015.0,4.0,,
LRPK8SX2,"Morgan, Good and Snyder",2016.0,1.0,,
LRPK8SX2,"Morgan, Good and Snyder",2016.0,2.0,,
LRPK8SX2,"Morgan, Good and Snyder",2016.0,3.0,,
LRPK8SX2,"Morgan, Good and Snyder",2016.0,4.0,,
75BIIQZ,"Jones, Stark and Robertson",2015.0,1.0,,
75BIIQZ,"Jones, Stark and Robertson",2015.0,2.0,,
75BIIQZ,"Jones, Stark and Robertson",2015.0,3.0,,
75BIIQZ,"Jones, Stark and Robertson",2015.0,4.0,,
75BIIQZ,"Jones, Stark and Robertson",2016.0,1.0,,
75BIIQZ,"Jones, Stark and Robertson",2016.0,2.0,,
75BIIQZ,"Jones, Stark and Robertson",2016.0,3.0,,
75BIIQZ,"Jones, Stark and Robertson",2016.0,4.0,,
9A5C40R0,"Henderson, Tran and Ortiz",2015.0,1.0,-0.97,28.0
9A5C40R0,"Henderson, Tran and Ortiz",2015.0,2.0,-1.26,26.0
9A5C40R0,"Henderson, Tran and Ortiz",2015.0,3.0,-1.24,26.25
9A5C40R0,"Henderson, Tran and Ortiz",2015.0,4.0,-1.91,24.65
9A5C40R0,"Henderson, Tran and Ortiz",2016.0,1.0,-1.98,32.76
9A5C40R0,"Henderson, Tran and Ortiz",2016.0,2.0,-1.83,32.45
9A5C40R0,"Henderson, Tran and Ortiz",2016.0,3.0,-1.8,29.0001
9A5C40R0,"Henderson, Tran and Ortiz",2016.0,4.0,-9.03,28.58
GFY7PFCN4,"Cook, Thomas and Mason",2015.0,1.0,0.77,13.5
GFY7PFCN4,"Cook, Thomas and Mason",2015.0,2.0,0.07,12.0
GFY7PFCN4,"Cook, Thomas and Mason",2015.0,3.0,0.05,12.25
GFY7PFCN4,"Cook, Thomas and Mason",2015.0,4.0,-0.28,13.2
GFY7PFCN4,"Cook, Thomas and Mason",2016.0,1.0,-0.19,11.1
GFY7PFCN4,"Cook, Thomas and Mason",2016.0,2.0,0.58,12.1
GFY7PFCN4,"Cook, Thomas and Mason",2016.0,3.0,0.65,11.4
GFY7PFCN4,"Cook, Thomas and Mason",2016.0,4.0,0.95,11.6
7HZUWWU13,"Cook, Smith and Garza",2015.0,1.0,3.88,52.27
7HZUWWU13,"Cook, Smith and Garza",2015.0,2.0,3.92,52.04
7HZUWWU13,"Cook, Smith and Garza",2015.0,3.0,3.81,47.75
7HZUWWU13,"Cook, Smith and Garza",2015.0,4.0,3.65,49.0
7HZUWWU13,"Cook, Smith and Garza",2016.0,1.0,3.35,44.0
7HZUWWU13,"Cook, Smith and Garza",2016.0,2.0,3.0,43.0
7HZUWWU13,"Cook, Smith and Garza",2016.0,3.0,2.71,38.45
7HZUWWU13,"Cook, Smith and Garza",2016.0,4.0,2.39,41.0
A4CQVBPN,Terry-Middleton,2015.0,1.0,,42.35
A4CQVBPN,Terry-Middleton,2015.0,2.0,,38.29
A4CQVBPN,Terry-Middleton,2015.0,3.0,,38.32
A4CQVBPN,Terry-Middleton,2015.0,4.0,,37.58
A4CQVBPN,Terry-Middleton,2016.0,1.0,,39.89
A4CQVBPN,Terry-Middleton,2016.0,2.0,,42.21
A4CQVBPN,Terry-Middleton,2016.0,3.0,,42.89
A4CQVBPN,Terry-Middleton,2016.0,4.0,,39.87
EWN6KJG,"Bush, Perez and Kim",2015.0,1.0,,
EWN6KJG,"Bush, Perez and Kim",2015.0,2.0,,
EWN6KJG,"Bush, Perez and Kim",2015.0,3.0,,
EWN6KJG,"Bush, Perez and Kim",2015.0,4.0,,
EWN6KJG,"Bush, Perez and Kim",2016.0,1.0,,
EWN6KJG,"Bush, Perez and Kim",2016.0,2.0,,
EWN6KJG,"Bush, Perez and Kim",2016.0,3.0,,
EWN6KJG,"Bush, Perez and Kim",2016.0,4.0,,
3ZI4WAKS,Beck Ltd,2015.0,1.0,,
3ZI4WAKS,Beck Ltd,2015.0,2.0,,
3ZI4WAKS,Beck Ltd,2015.0,3.0,,
3ZI4WAKS,Beck Ltd,2015.0,4.0,,
3ZI4WAKS,Beck Ltd,2016.0,1.0,,
3ZI4WAKS,Beck Ltd,2016.0,2.0,,
3ZI4WAKS,Beck Ltd,2016.0,3.0,,
3ZI4WAKS,Beck Ltd,2016.0,4.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2015.0,1.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2015.0,2.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2015.0,3.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2015.0,4.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2016.0,1.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2016.0,2.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2016.0,3.0,,
SP5V5W63L,"Mendoza, Barber and Evans",2016.0,4.0,,
XNV1CH2D,"Green, Anderson and Dixon",2015.0,1.0,,
XNV1CH2D,"Green, Anderson and Dixon",2015.0,2.0,,
XNV1CH2D,"Green, Anderson and Dixon",2015.0,3.0,,
XNV1CH2D,"Green, Anderson and Dixon",2015.0,4.0,,
XNV1CH2D,"Green, Anderson and Dixon",2016.0,1.0,,
XNV1CH2D,"Green, Anderson and Dixon",2016.0,2.0,,43.84
XNV1CH2D,"Green, Anderson and Dixon",2016.0,3.0,,
XNV1CH2D,"Green, Anderson and Dixon",2016.0,4.0,,
JEB8ON7GC,James Inc,2015.0,1.0,,
JEB8ON7GC,James Inc,2015.0,2.0,,
JEB8ON7GC,James Inc,2015.0,3.0,,
JEB8ON7GC,James Inc,2015.0,4.0,,
JEB8ON7GC,James Inc,2016.0,1.0,,
JEB8ON7GC,James Inc,2016.0,2.0,,
JEB8ON7GC,James Inc,2016.0,3.0,,
JEB8ON7GC,James Inc,2016.0,4.0,,
LYQPKYO,Murphy Ltd,2015.0,1.0,,
LYQPKYO,Murphy Ltd,2015.0,2.0,,
LYQPKYO,Murphy Ltd,2015.0,3.0,,
LYQPKYO,Murphy Ltd,2015.0,4.0,,
LYQPKYO,Murphy Ltd,2016.0,1.0,,
